Item Number,Item Description,Qty ,,Price,Department Name,,,,,,,,,,,,,,,,
1851,Deli Neon Scissors 6068,4,,$909.00,Stationery,,,,,,,,,,,,,,,,
1876,Metacolor Plain Glitter Sheet,6,,"$2,102.00",Stationery,,,,,,,,,,,,,,,,
1529,Synonymns/Antonynms,1,,"$2,185.00",Stationery,,,,,,,,,,,,,,,,
1665,Double Pocket Folder Coloured,68,,"$4,599.00",Stationery,,,,,,,,,,,,,,,,
1689,PEP QUANTITATIVE REASONING VL1,51,,"$4,168.00",Books,,,,,,,,,,,,,,,,
1724,The Human Brain,16,,"$1,918.00",Stationery,,,,,,,,,,,,,,,,
1753,Foam Board Yellow,0,,"$1,505.00",Stationery,,,,,,,,,,,,,,,,
1780,Transportation Foamy Puzzle,15,,"$3,221.00",Stationery,,,,,,,,,,,,,,,,
1807,Dork Diaries #3,3,,"$2,807.00",Books,,,,,,,,,,,,,,,,
1834,Sharpie Gold Metalic Marker,2,,$750.00,Stationery,,,,,,,,,,,,,,,,
1852,Deli Desk Organizer Blue,1,,"$1,612.00",Stationery,,,,,,,,,,,,,,,,
1877,Pointer 3D Animals,4,,"$2,172.00",Stationery,,,,,,,,,,,,,,,,
1885,Studmark Rubber Bands,9,,$776.00,Stationery,,,,,,,,,,,,,,,,
1666,Studmark Staple Remover,9,,$781.00,Stationery,,,,,,,,,,,,,,,,
1690,REDISCOVERRING MATHS GRADE 3,8,,$314.00,Books,,,,,,,,,,,,,,,,
1725,The Eye Chart,14,,$165.00,Stationery,,,,,,,,,,,,,,,,
1754,Foam Board Pink,0,,"$1,649.00",Stationery,,,,,,,,,,,,,,,,
1781,Pipecleaners 100pc,0,,"$1,473.00",Stationery,,,,,,,,,,,,,,,,
1808,Dork Diaries #11,2,,"$4,830.00",Books,,,,,,,,,,,,,,,,
1835,Sharpie Blue Permanent Marker,4,,"$4,056.00",Stationery,,,,,,,,,,,,,,,,
1853,Deli Desk Organizer Green,1,,"$3,158.00",Stationery,,,,,,,,,,,,,,,,
1878,Paint Palette,0,,"$1,081.00",Stationery,,,,,,,,,,,,,,,,
1886,ID METAL CLIP STUDMARK,95,,"$2,667.00",Stationery,,,,,,,,,,,,,,,,
1890,Bazic 1'' View Binder Fuchsia,0,,$662.00,Stationery,,,,,,,,,,,,,,,,
1691,GRADE 3  CRITICAL THINKING,7,,"$4,733.00",Books,,,,,,,,,,,,,,,,
1726,Sargent Art 24 Crayons,38,,"$3,103.00",Stationery,,,,,,,,,,,,,,,,
1755,Stanley 1/2'' Heavy Duty Staples,2,,"$1,700.00",Stationery,,,,,,,,,,,,,,,,
1782,Mini Pattern Notebook,0,,$784.00,Stationery,,,,,,,,,,,,,,,,
1809,Dork Diaries #2,2,,"$4,059.00",Books,,,,,,,,,,,,,,,,
1836,1777-01 R/F BRUSH,2,,"$2,820.00",Stationery,,,,,,,,,,,,,,,,
1854,Deli Organizer Red,1,,$280.00,Stationery,,,,,,,,,,,,,,,,
1879,PARTS OF SPEECH CHART,7,,"$1,325.00",Stationery,,,,,,,,,,,,,,,,
1887,Studmark Correctional Pen,18,,"$2,993.00",Stationery,,,,,,,,,,,,,,,,
1891,Bazic 1'' View Binder Blk,2,,"$2,639.00",Stationery,,,,,,,,,,,,,,,,
1902,smiling face,1,,"$3,322.00",Stationery,,,,,,,,,,,,,,,,
1692,Animals & Birds,0,,$459.00,Books,,,,,,,,,,,,,,,,
1727,Sargent Art Crayon 16ct,14,,"$2,447.00",Stationery,,,,,,,,,,,,,,,,
1756,Stanley 3/8'' Heavy Duty Staples,3,,"$3,041.00",Stationery,,,,,,,,,,,,,,,,
1783,Stripe Pipecleaners 30pc,1,,$980.00,Stationery,,,,,,,,,,,,,,,,
1810,The Last Straw ( DOAWIMP KID),0,,"$2,894.00",Books,,,,,,,,,,,,,,,,
1837,Bazic Silicone Glue,23,,"$4,826.00",Stationery,,,,,,,,,,,,,,,,
1855,Ugly Ducking,1,,"$3,713.00",Uniform,,,,,,,,,,,,,,,,
1880,FRACTION CHART,9,,"$2,148.00",Stationery,,,,,,,,,,,,,,,,
1888,3x3 neon  cubes,4,,"$3,365.00",Stationery,,,,,,,,,,,,,,,,
1892,Bazic View Binder Purple,3,,$676.00,Stationery,,,,,,,,,,,,,,,,
1903,Studmark Stamp Pad Ink BLUE,2,,$808.00,Stationery,,,,,,,,,,,,,,,,
1693,"NUMBERS, AND SHAPES",1,,$108.00,Books,,,,,,,,,,,,,,,,
1728,Bazic HBE Pencils,93,,"$3,351.00",Stationery,,,,,,,,,,,,,,,,
1757,Kingston 32 gb Flash Drive,2,,"$4,815.00",Stationery,,,,,,,,,,,,,,,,
1811,Double Down ( D.O.A .WIMP KID),1,,"$2,248.00",Books,,,,,,,,,,,,,,,,
1838,Berol Whiteboard Marker,19,,"$1,302.00",Stationery,,,,,,,,,,,,,,,,
1856,Ruler 12'' BAZIC,59,,$258.00,Stationery,,,,,,,,,,,,,,,,
1881,PHTSICAL EDUCATION & SPORT,0,,$338.00,Books,,,,,,,,,,,,,,,,
1893,Bazic Glitter tube primary,44,,$631.00,Stationery,,,,,,,,,,,,,,,,
1904,Studmark Metal Stamp Pad,2,,"$1,864.00",Stationery,,,,,,,,,,,,,,,,
1905,1/2 RING BINDER,8,,"$3,647.00",Stationery,,,,,,,,,,,,,,,,
1909,the farmer and his sons,4,,"$4,836.00",Books,,,,,,,,,,,,,,,,
1694,MY ALPHABET,0,,"$1,983.00",Books,,,,,,,,,,,,,,,,
1729,Sargent Art Colour Pencil 12pk,3,,"$4,739.00",Stationery,,,,,,,,,,,,,,,,
1758,Oxford Mathematics WKBK 2,0,,"$1,556.00",Books,,,,,,,,,,,,,,,,
1812,The Getaway ( D.O.A .WIMP KID),1,,"$2,748.00",Books,,,,,,,,,,,,,,,,
1839,1777-11 F/R BRUSH,4,,"$4,413.00",Stationery,,,,,,,,,,,,,,,,
1857,STUDMARK 2HOLE PUNCH 80MM,3,,"$3,234.00",Stationery,,,,,,,,,,,,,,,,
1882,INFORMATION TECHNOLOGY,0,,"$3,366.00",Books,,,,,,,,,,,,,,,,
1894,BAZIC CRAFT STICK COLOUR,18,,"$4,179.00",Stationery,,,,,,,,,,,,,,,,
1906,1'' RING BINDER BLUE,3,,"$1,122.00",Stationery,,,,,,,,,,,,,,,,
1910,The BOY WHO CRIES WOLF,5,,"$1,148.00",Books,,,,,,,,,,,,,,,,
1915,Duct tape Bazic,3,,$667.00,Stationery,,,,,,,,,,,,,,,,
1695,Come Let Us Read,1,,"$2,084.00",Books,,,,,,,,,,,,,,,,
1730,Bazic WB Marker,54,,"$3,108.00",Stationery,,,,,,,,,,,,,,,,
1759,ENGLISH MATTERS GRADE 8 SB,0,,$936.00,Books,,,,,,,,,,,,,,,,
1813,Wrecking Ball(D.O.AWIMP KID),2,,$692.00,Books,,,,,,,,,,,,,,,,
1840,Bazic Colour Labels,5,,"$1,670.00",Stationery,,,,,,,,,,,,,,,,
1858,FOAM SHAPE ROMANCE,33,,"$4,086.00",Stationery,,,,,,,,,,,,,,,,
1895,BAZIC CRAFT STICK NATURAL,22,,"$4,006.00",Stationery,,,,,,,,,,,,,,,,
1907,1/2 RING BINDER ASSORTED,10,,"$2,760.00",Stationery,,,,,,,,,,,,,,,,
1911,THE EAGLE AND THE MAN,5,,"$2,363.00",Books,,,,,,,,,,,,,,,,
1916,Duct tape Bazic,0,,"$2,886.00",Stationery,,,,,,,,,,,,,,,,
1929,Studmark Ink Pad Black,0,,"$4,512.00",Stationery,,,,,,,,,,,,,,,,
1696,A Volar Pupil Book 2,1,,"$4,450.00",Books,,,,,,,,,,,,,,,,
1731,New Primary English bk 3,6,,"$3,727.00",Books,,,,,,,,,,,,,,,,
1760,INTEGRADE SCIENCE WKBK GR 8,0,,"$3,516.00",Books,,,,,,,,,,,,,,,,
1814,The Ugle TRUTH (D.O.AWIMP KID),0,,$854.00,Books,,,,,,,,,,,,,,,,
1841,Angels Crafts Tree,1,,"$1,881.00",Stationery,,,,,,,,,,,,,,,,
1859,FOAM SHAPE HEART,32,,"$3,415.00",Stationery,,,,,,,,,,,,,,,,
1896,BAZIC CRAFT STICK JUMBO,20,,"$2,374.00",Stationery,,,,,,,,,,,,,,,,
1908,GLITTER  ASSORTED BIZIC,17,,$459.00,Stationery,,,,,,,,,,,,,,,,
1912,Tape  DISPENCER,3,,"$2,901.00",Stationery,,,,,,,,,,,,,,,,
1917,Duct tape Bazic Butterfly,4,,"$3,435.00",Stationery,,,,,,,,,,,,,,,,
1930,studmark Pirates,1,,$179.00,Stationery,,,,,,,,,,,,,,,,
1697,Lets Learn Toget- Colouring Bk,5,,"$1,053.00",Books,,,,,,,,,,,,,,,,
1732,New Primary Social Studies bk 4,10,,"$4,264.00",Books,,,,,,,,,,,,,,,,
1761,LIFE LESSONS GRADE 8,0,,"$3,915.00",Books,,,,,,,,,,,,,,,,
1815,Old School  (D.O.AWIMP KID),1,,"$3,694.00",Books,,,,,,,,,,,,,,,,
1842,Angels Craft Bee,9,,"$2,414.00",Stationery,,,,,,,,,,,,,,,,
1860,FOAM SHAPE HEART LARGE,23,,$546.00,Stationery,,,,,,,,,,,,,,,,
1897,TURO DUCT TAPE 30YRD,3,,"$4,937.00",Stationery,,,,,,,,,,,,,,,,
1913,STAPLER SET,12,,"$2,347.00",Stationery,,,,,,,,,,,,,,,,
1918,Duct tape Bazic Polka,4,,"$2,175.00",Stationery,,,,,,,,,,,,,,,,
1931,Studmark F/S File Jacket,45,,"$3,136.00",Stationery,,,,,,,,,,,,,,,,
1698,Jd music manuscript,2,,"$1,479.00",Books,,,,,,,,,,,,,,,,
1762,CSEC NEW INTE GEOGRAPHY,0,,"$3,223.00",Books,,,,,,,,,,,,,,,,
1816,The meltdown (D.O.AWIMP KID),1,,"$1,553.00",Books,,,,,,,,,,,,,,,,
1843,Angels Flowers Stickers,9,,"$4,141.00",Stationery,,,,,,,,,,,,,,,,
1861,FOAM SHAPE DOVE,35,,"$4,935.00",Stationery,,,,,,,,,,,,,,,,
1898,TURO DUCT TAPE 10 YRD,2,,"$4,929.00",Stationery,,,,,,,,,,,,,,,,
1914,2 Tone POCKET FOLDER,45,,"$4,865.00",Stationery,,,,,,,,,,,,,,,,
1919,Glitter NUMBER STICKER,21,,"$2,408.00",Stationery,,,,,,,,,,,,,,,,
1932,,31,,"$4,990.00",Stationery,,,,,,,,,,,,,,,,
1699,CELLO 3/4''X72Yds,47,,$449.00,Stationery,,,,,,,,,,,,,,,,
1763,EMANCIPATION TO EMIGRATION,1,,$314.00,Books,,,,,,,,,,,,,,,,
1817,Big Shot (D.O.AWIMP KID),1,,"$3,315.00",Books,,,,,,,,,,,,,,,,
1844,Angles Foam Shapes Fruits,5,,"$3,389.00",Stationery,,,,,,,,,,,,,,,,
1862,5X8 INDEX CARDS,9,,"$3,218.00",Stationery,,,,,,,,,,,,,,,,
1899,BAZIC 3X 3 NEON NOTEPAD,23,,"$3,618.00",Stationery,,,,,,,,,,,,,,,,
1920,Glitter NUMBER PINK,6,,"$1,370.00",Stationery,,,,,,,,,,,,,,,,
1700,DRAWING BOOK SMALL,39,,"$3,318.00",Books,,,,,,,,,,,,,,,,
1764,Stamp PR4040B,0,,"$1,507.00",Stationery,,,,,,,,,,,,,,,,
1818,The Deep End (D.O.AWIMP KID),1,,"$2,791.00",Books,,,,,,,,,,,,,,,,
1845,Stanley 1/4' Heavy Duty Staples,3,,"$1,794.00",Stationery,,,,,,,,,,,,,,,,
1863,3X5 INDEX CARDS FLUORESCENT,9,,"$2,582.00",Stationery,,,,,,,,,,,,,,,,
1900,LOGBOOK GREEN,8,,"$2,853.00",Stationery,,,,,,,,,,,,,,,,
1921,Glitter NUMBER BLUE,6,,"$2,162.00",Stationery,,,,,,,,,,,,,,,,
1701,SKETCH PAD 50 SHEETS,4,,$218.00,Books,,,,,,,,,,,,,,,,
1765,STAMP PR3458B,0,,"$2,123.00",Stationery,,,,,,,,,,,,,,,,
1819,movie (D.O.AWIMP KID),0,,"$2,207.00",Books,,,,,,,,,,,,,,,,
1846,Kingston 64GB Thumb Drive,3,,"$4,625.00",Stationery,,,,,,,,,,,,,,,,
1864,3X5 INDEX CARDS WHITE,15,,"$4,597.00",Stationery,,,,,,,,,,,,,,,,
1901,DOUBLE SIDE TAPE,3,,"$4,562.00",Stationery,,,,,,,,,,,,,,,,
1922,ABC STICKER,3,,"$4,216.00",Stationery,,,,,,,,,,,,,,,,
1702,REGISTER,3,,"$4,222.00",Books,,,,,,,,,,,,,,,,
1766,Primary English Grade 4,0,,$129.00,Books,,,,,,,,,,,,,,,,
1820,ID  Retractable  white {round},49,,"$4,191.00",Stationery,,,,,,,,,,,,,,,,
1847,Flurocescent Foam Sheet,2,,"$4,039.00",Stationery,,,,,,,,,,,,,,,,
1865,POM POM BALLS,8,,"$2,514.00",Stationery,,,,,,,,,,,,,,,,
1923,ABC STICKER LARGE,0,,$553.00,Stationery,,,,,,,,,,,,,,,,
1703,Oxford Primary Dict PB,20,,"$4,025.00",Books,,,,,,,,,,,,,,,,
1767,Helix 36'' Acrylic Wood Tsquare,0,,"$2,540.00",Stationery,,,,,,,,,,,,,,,,
1821,Foam Ball -150mm,0,,"$1,433.00",Stationery,,,,,,,,,,,,,,,,
1848,Glitter Sheet Two Colour,0,,"$2,720.00",Stationery,,,,,,,,,,,,,,,,
1866,CRAYOLA ART SMOCK,10,,"$3,033.00",Stationery,,,,,,,,,,,,,,,,
1924,ABC STICKER FLUORESCENT,0,,"$3,562.00",Stationery,,,,,,,,,,,,,,,,
1768,sigmaflo liquid permanent marke,57,,"$2,242.00",Stationery,,,,,,,,,,,,,,,,
1822,Foam Ball -98 mm,8,,"$2,023.00",Stationery,,,,,,,,,,,,,,,,
1849,1777-9 R/F PAINT BRUSH,24,,"$2,343.00",Stationery,,,,,,,,,,,,,,,,
1867,MOUNTAIN TAPE 3M 1/2,11,,"$1,015.00",Stationery,,,,,,,,,,,,,,,,
1925,bazic mounting tape 1 core,29,,$825.00,Stationery,,,,,,,,,,,,,,,,
1769,Studmark  Scientific Calculator,10,,"$4,558.00",Stationery,,,,,,,,,,,,,,,,
1823,Foam Ball -mini  craft,2,,"$3,968.00",Stationery,,,,,,,,,,,,,,,,
1868,MOUNTAIN TAPE 1'' BIZIC,6,,"$3,953.00",Stationery,,,,,,,,,,,,,,,,
1926,duct tape heart,3,,"$4,529.00",Stationery,,,,,,,,,,,,,,,,
1770,CLIP BOARD L/S WOOD,2,,"$3,859.00",Stationery,,,,,,,,,,,,,,,,
1824,Foam Ball -60mm {4 pcs},4,,"$4,902.00",Stationery,,,,,,,,,,,,,,,,
1869,WOOD RULERS 12'' BAZIC,8,,$520.00,Stationery,,,,,,,,,,,,,,,,
1927,ABC STICKER ASSORTED,2,,"$2,562.00",Stationery,,,,,,,,,,,,,,,,
1825,Felt Border,4,,$917.00,Stationery,,,,,,,,,,,,,,,,
1870,3D SCRAPBOOK STICKER,10,,"$4,871.00",Stationery,,,,,,,,,,,,,,,,
1928,ABC FLUORESCENT COLOURS,4,,"$4,094.00",Stationery,,,,,,,,,,,,,,,,
1826,Felt Borders,2,,"$1,942.00",Stationery,,,,,,,,,,,,,,,,
1871,NICKELODEON WORKBOOKS,15,,"$4,196.00",Stationery,,,,,,,,,,,,,,,,
1827,star,4,,"$3,345.00",Stationery,,,,,,,,,,,,,,,,
1872,CONSTRUCTION PAPER PAD BIZIC,30,,"$2,685.00",Stationery,,,,,,,,,,,,,,,,
1828,ID HOLDER HARD,17,,"$4,173.00",Stationery,,,,,,,,,,,,,,,,
1873,Astra Composition Book,38,,"$1,452.00",Books,,,,,,,,,,,,,,,,
1829,ID RETRACTABLE [ROUND],17,,"$3,745.00",Stationery,,,,,,,,,,,,,,,,
1874,Deli DBL Sided Tape,21,,$134.00,Books,,,,,,,,,,,,,,,,
1830,STAPLE GUN,0,,"$1,498.00",SERVICE,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
